err_x,err_y,err_z,rot_x_1,rot_x_2,rot_x_3,rot_y_1,rot_y_2,rot_y_3,rot_z_1,rot_z_2,rot_z_3,root_linvels_x,root_linvels_y,root_linvels_z,root_angvels_x,root_angvels_y,root_angvels_z,relative_pos0_x,relative_pos0_y,relative_pos0_z,relative_pos1_x,relative_pos1_y,relative_pos1_z,relative_pos2_x,relative_pos2_y,relative_pos2_z,relative_pos3_x,relative_pos3_y,relative_pos3_z
0.03563748,0.0361655,-0.05878532,0.9743339,0.22106442,0.042471144,-0.21937981,0.97477907,-0.040963676,-0.050455596,0.030594992,0.99825746,-0.037631854,-0.021797197,0.29302824,-0.5593353,-0.66651046,3.8249543,0.03563748,0.0361655,-0.05878532,0.10024162,0.10062035,-0.05878532,0.18683076,0.18632354,-0.05878532,0.288954,0.2855885,-0.05878532
0.04715128,0.04715251,-0.06448853,0.954545,0.29348803,0.052038036,-0.29075128,0.95526004,-0.054233357,-0.06562672,0.036638074,0.99717104,-0.046855904,-0.01615698,0.34227443,-0.6233541,-0.7610897,4.4722457,0.04715128,0.04715251,-0.06448853,0.116829395,0.1166011,-0.06448853,0.20694914,0.2055602,-0.06448853,0.31162745,0.3067819,-0.06448853
0.060072556,0.059196837,-0.07100928,0.9252263,0.37436953,0.061674375,-0.37018606,0.9263487,-0.06957241,-0.08317777,0.04153923,0.99566853,-0.060000133,-0.009440457,0.3913271,-0.67685753,-0.8549587,5.1166434,0.060072556,0.059196837,-0.07100928,0.13445264,0.13323891,-0.07100928,0.2278724,0.2251685,-0.07100928,0.3349555,0.32811806,-0.07100928
0.07436435,0.07220451,-0.07834172,0.8839953,0.46207157,0.0710056,-0.45600447,0.88573134,-0.08683035,-0.103013724,0.04437876,0.99368924,-0.077769995,-0.0013270702,0.43999952,-0.7099629,-0.94637775,5.7577705,0.07436435,0.07220451,-0.07834172,0.15310992,0.1504701,-0.07834172,0.24961884,0.24509932,-0.07834172,0.35896784,0.34955522,-0.07834172
0.09003682,0.08604379,-0.08647752,0.8284509,0.5543887,0.0795089,-0.5459998,0.8310827,-0.10575972,-0.1247105,0.044204913,0.9912076,-0.100273006,0.008086951,0.48813152,-0.7235406,-1.0246531,6.398041,0.09003682,0.08604379,-0.08647752,0.17284282,0.16818894,-0.08647752,0.27224758,0.26525956,-0.08647752,0.38373417,0.37100706,-0.08647752
0.10709281,0.10062035,-0.095406055,0.7562814,0.64848435,0.086640745,-0.6373848,0.76017237,-0.12601095,-0.14757803,0.04007625,0.9882382,-0.12721239,0.018186497,0.5356621,-0.71867645,-1.0849609,7.0421224,0.10709281,0.10062035,-0.095406055,0.19368196,0.18632354,-0.095406055,0.2958052,0.2855885,-0.095406055,0.40931043,0.39241865,-0.095406055
0.12555742,0.11589157,-0.10511565,0.66474164,0.7413946,0.09193742,-0.7272962,0.6703538,-0.14719364,-0.17075917,0.030980006,0.9848256,-0.158368,0.029185632,0.5825696,-0.70423114,-1.1274408,7.7886767,0.12555742,0.11589157,-0.10511565,0.21567717,0.20485067,-0.10511565,0.32035547,0.30607235,-0.10511565,0.43576935,0.41378182,-0.10511565
0.14542371,0.13175881,-0.11559701,0.55224407,0.82824737,0.09503725,-0.8110413,0.5601309,-0.16871507,-0.19297117,0.016092807,0.98107207,-0.19365896,0.037157007,0.6289779,-0.6560865,-1.151386,8.449843,0.14542371,0.13175881,-0.11559701,0.23884347,0.2236884,-0.11559701,0.34592658,0.32663795,-0.11559701,0.4631467,0.435028,-0.11559701
0.16666736,0.1482652,-0.12684047,0.418683,0.9031052,0.09542182,-0.88294834,0.42939243,-0.18980043,-0.21238318,-0.0047863126,0.9771746,-0.23331946,0.041826773,0.6747935,-0.6096074,-1.1344738,9.113181,0.16666736,0.1482652,-0.12684047,0.26317626,0.24289443,-0.12684047,0.37252527,0.34735033,-0.12684047,0.4914565,0.45622677,-0.12684047
0.18938334,0.1654271,-0.13883448,0.2649058,0.9598318,0.09245251,-0.93721086,0.27884042,-0.2094838,-0.22684877,-0.031153984,0.9734312,-0.27743226,0.041733343,0.71983176,-0.58261824,-1.0678037,9.773431,0.18938334,0.1654271,-0.13883448,0.2887881,0.26249772,-0.13883448,0.4002747,0.3682452,-0.13883448,0.5208286,0.47741804,-0.13883448
0.21353364,0.18328704,-0.1515646,0.09339542,0.99192435,0.08581086,-0.9676624,0.11071855,-0.22665176,-0.23432222,-0.06186772,0.9701885,-0.32547143,0.03566186,0.7638911,-0.5833375,-0.95926744,10.428616,0.21353364,0.18328704,-0.1515646,0.31565687,0.282552,-0.1515646,0.4291621,0.38938215,-0.1515646,0.5512561,0.49866492,-0.1515646
0.23913756,0.20188284,-0.16501498,-0.091453984,0.9929555,0.07533419,-0.96819,-0.07096908,-0.23994009,-0.23290348,-0.09488128,0.96786004,-0.37605253,0.022794653,0.8069576,-0.63232476,-0.80833185,11.077115,0.23913756,0.20188284,-0.16501498,0.34381586,0.30310452,-0.16501498,0.45922974,0.410814,-0.16501498,0.5827868,0.5200239,-0.16501498
0.2661567,0.22130802,-0.17917287,-0.28317457,0.9571262,0.061002605,-0.93321055,-0.26031166,-0.24770072,-0.22120121,-0.12707081,0.9669139,-0.42697424,0.002872637,0.8493171,-0.75991166,-0.62065136,11.717342,0.2661567,0.22130802,-0.17917287,0.37323982,0.32425758,-0.17917287,0.49045992,0.43264762,-0.17917287,0.6154081,0.5416053,-0.17917287
0.29453307,0.24159743,-0.19403315,-0.47323337,0.87987304,0.0432837,-0.8581344,-0.4493205,-0.24842755,-0.19913648,-0.15470745,0.9676827,-0.4755902,-0.023647672,0.89149666,-0.974566,-0.43458807,12.348283,0.29453307,0.24159743,-0.19403315,0.4038821,0.34605333,-0.19403315,0.5228133,0.45492977,-0.19403315,0.64908534,0.563459,-0.19403315
0.3241351,0.2628258,-0.20960104,-0.6511256,0.7586188,0.023087375,-0.7400679,-0.62786883,-0.24099855,-0.1683302,-0.17400654,0.9702508,-0.51938814,-0.0556481,0.934055,-1.2682239,-0.29911172,12.966491,0.3241351,0.2628258,-0.20960104,0.43562168,0.36857328,-0.20960104,0.5561756,0.4777461,-0.20960104,0.68370825,0.5856735,-0.20960104
0.3548567,0.28500104,-0.22588968,-0.8047152,0.5936591,0.0015109256,-0.5787917,-0.7839911,-0.22440621,-0.13203624,-0.18145761,0.9744946,-0.5564068,-0.09155741,0.9773805,-1.6375512,-0.24979222,13.566484,0.3548567,0.28500104,-0.22588968,0.46836194,0.3918312,-0.22588968,0.59045595,0.50111395,-0.22588968,0.71919024,0.60826963,-0.22588968
0.0015169558,0.0017305786,-0.042556763,0.9999316,0.010317628,0.0055201347,-0.0102981245,0.9999407,-0.0035500291,-0.005556435,0.003492939,0.9999785,-0.027913747,-0.04043663,0.043896127,-0.21006672,-0.3313045,0.61588985,0.0015169558,0.0017305786,-0.042556763,0.033539396,0.03374698,-0.042556763,0.09814353,0.09820183,-0.042556763,0.18473268,0.18390502,-0.042556763
0.005072849,0.0054619364,-0.04411304,0.9994373,0.031303734,0.012052748,-0.031199172,0.99947476,-0.008767773,-0.012320882,0.008386803,0.99988896,-0.030220198,-0.04048116,0.0933847,-0.30422425,-0.39756477,1.2541797,0.005072849,0.0054619364,-0.04411304,0.04476328,0.04513835,-0.04411304,0.114441395,0.11458694,-0.04411304,0.20456114,0.20354605,-0.04411304
0.010524599,0.010982241,-0.04649353,0.9978329,0.06286223,0.019437503,-0.06256224,0.99791795,-0.015675431,-0.020382427,0.014425407,0.9996882,-0.033998985,-0.038512718,0.14283042,-0.39315122,-0.46205702,1.8891722,0.010524599,0.010982241,-0.04649353,0.05724205,0.05767096,-0.04649353,0.13162214,0.13171303,-0.04649353,0.2250419,0.22364262,-0.04649353
0.017704591,0.018115949,-0.04969728,0.99409354,0.104959756,0.02758792,-0.10430145,0.9942484,-0.024310326,-0.029980857,0.021289283,0.99932355,-0.03868484,-0.034757722,0.19220854,-0.47590184,-0.5313633,2.5262136,0.017704591,0.018115949,-0.04969728,0.070877716,0.071235575,-0.04969728,0.14962329,0.14950116,-0.04969728,0.24613221,0.24413039,-0.04969728
0.026516844,0.026674861,-0.05372274,0.98683876,0.15753134,0.03651163,-0.15628876,0.9871011,-0.03471632,-0.041509576,0.028553052,0.99873,-0.04428979,-0.029753095,0.24152488,-0.5498796,-0.61375296,3.1687148,0.026516844,0.026674861,-0.05372274,0.085634656,0.08570047,-0.05372274,0.16844065,0.16784562,-0.05372274,0.26784542,0.26491624,-0.05372274
0.03686581,0.03653934,-0.058568478,0.9743375,0.22031797,0.046111543,-0.21819146,0.9747728,-0.04701325,-0.055306148,0.035745632,0.9978293,-0.051592197,-0.023883475,0.29079083,-0.6173446,-0.7063532,3.8158612,0.03686581,0.03653934,-0.058568478,0.10146995,0.10099419,-0.058568478,0.18805909,0.18669738,-0.058568478,0.29018232,0.28596234,-0.058568478
0.04863901,0.04754161,-0.064233184,0.9545614,0.29269403,0.056056168,-0.28930688,0.95526725,-0.061364044,-0.071509525,0.04235832,0.99653983,-0.061845195,-0.017137656,0.3399635,-0.6814469,-0.7995038,4.463594,0.04863901,0.04754161,-0.064233184,0.11831713,0.1169902,-0.064233184,0.20843688,0.2059493,-0.064233184,0.31311518,0.307171,-0.064233184
0.061842576,0.059585936,-0.07071352,0.9252592,0.3735577,0.06595303,-0.36846554,0.9263808,-0.07779087,-0.09015702,0.0476753,0.9947856,-0.0762408,-0.009186027,0.38890153,-0.73479635,-0.89150286,5.1085916,0.061842576,0.059585936,-0.07071352,0.13622266,0.13362801,-0.07071352,0.22964242,0.2255576,-0.07071352,0.33672553,0.32850716,-0.07071352
0.076424286,0.07256309,-0.07800257,0.88404673,0.46127474,0.075412154,-0.45399284,0.88580537,-0.09612196,-0.11113912,0.050739728,0.99250877,-0.0954976,0.00025456812,0.4373972,-0.7672995,-0.98063046,5.750607,0.076424286,0.07256309,-0.07800257,0.15516986,0.15082867,-0.07800257,0.25167876,0.2454579,-0.07800257,0.36102778,0.3499138,-0.07800257
0.09241719,0.086348966,-0.08609104,0.8285199,0.55364037,0.08388747,-0.5436902,0.8312189,-0.11608633,-0.13399893,0.050571032,0.9896903,-0.11973047,0.011049437,0.48527777,-0.7802899,-1.0555956,6.391944,0.09241719,0.086348966,-0.08609104,0.17522319,0.16849412,-0.08609104,0.27462795,0.26556474,-0.08609104,0.38611454,0.37131223,-0.08609104
0.109831765,0.10087212,-0.09496665,0.7563649,0.6478159,0.09081052,-0.634782,0.76039416,-0.13730325,-0.15799904,0.046206463,0.98635745,-0.14864764,0.02253286,0.53247875,-0.77513343,-1.1112176,7.037313,0.109831765,0.10087212,-0.09496665,0.19642091,0.18657531,-0.09496665,0.29854414,0.28584027,-0.09496665,0.41204938,0.39267042,-0.09496665
0.12867785,0.11603653,-0.10461664,0.6648373,0.74083275,0.09569527,-0.7244193,0.6706904,-0.15934396,-0.18222918,0.036614336,0.98257375,-0.1820265,0.034900807,0.5789735,-0.76199245,-1.1471224,7.7879953,0.12867785,0.11603653,-0.10461664,0.2187976,0.20499563,-0.10461664,0.3234759,0.3062173,-0.10461664,0.43888977,0.41392678,-0.10461664
0.14896375,0.13178933,-0.11503017,0.55230594,0.8278417,0.098164245,-0.8079569,0.56056964,-0.18156913,-0.2053384,0.020969227,0.9784664,-0.21977374,0.044095647,0.624909,-0.71436465,-1.16372,8.451071,0.14896375,0.13178933,-0.11503017,0.24238351,0.22371891,-0.11503017,0.34946662,0.32666847,-0.11503017,0.46668673,0.4350585,-0.11503017
0.17069568,0.14818127,-0.12619674,0.41869587,0.90285486,0.097705185,-0.8797055,0.42994386,-0.20313999,-0.22541374,-0.000897862,0.97426224,-0.2620978,0.049824618,0.67018557,-0.66990834,-1.1374217,9.116049,0.17069568,0.14818127,-0.12619674,0.26720458,0.2428105,-0.12619674,0.3765536,0.3472664,-0.12619674,0.49548483,0.45614284,-0.12619674
0.19392283,0.16518296,-0.13810384,0.2648666,0.959723,0.09368812,-0.9338813,0.27950677,-0.22302827,-0.24023181,-0.028420836,0.9702993,-0.309024,0.050571755,0.7146182,-0.6470375,-1.0595906,9.7774105,0.19392283,0.16518296,-0.13810384,0.2933276,0.26225358,-0.13810384,0.40481418,0.36800107,-0.13810384,0.5253681,0.4771739,-0.13810384
0.21864533,0.18286742,-0.15073597,0.0933124,0.9919305,0.08582792,-0.9643338,0.11148811,-0.24006371,-0.24769536,-0.06036581,0.9669553,-0.359958,0.045087624,0.758012,-0.65434706,-0.939217,10.433074,0.21864533,0.18286742,-0.15073597,0.32076856,0.2821324,-0.15073597,0.4342738,0.38896254,-0.15073597,0.5563678,0.4982453,-0.15073597
0.2448596,0.20131063,-0.1640768,-0.09155967,0.99304545,0.07400979,-0.96496665,-0.0701281,-0.25282654,-0.24587812,-0.09456568,0.9646766,-0.4134288,0.032532085,0.8003743,-0.7130471,-0.77621806,11.081021,0.2448596,0.20131063,-0.1640768,0.3495379,0.30253232,-0.1640768,0.46495178,0.41024178,-0.1640768,0.58850884,0.5194517,-0.1640768
0.27255777,0.22056034,-0.17811334,-0.28326464,0.9572694,0.05827737,-0.93020695,-0.2594516,-0.25961462,-0.233401,-0.12774962,0.96395195,-0.46715093,0.0126535585,0.8420297,-0.8540674,-0.5769923,11.719213,0.27255777,0.22056034,-0.17811334,0.37964088,0.3235099,-0.17811334,0.49686098,0.43189994,-0.17811334,0.6218092,0.5408576,-0.17811334
0.3016513,0.24070479,-0.19284153,-0.47326103,0.88005024,0.039182812,-0.8554612,-0.44851124,-0.25888905,-0.2102615,-0.15604144,0.9651115,-0.51839393,-0.014043288,0.8835541,-1.0856355,-0.38183144,12.346509,0.3016513,0.24070479,-0.19284153,0.4110003,0.3451607,-0.19284153,0.52993155,0.45403713,-0.19284153,0.65620357,0.56256634,-0.19284153
0.33199337,0.26178056,-0.20826805,-0.65104926,0.7588284,0.017733037,-0.7378154,-0.6271897,-0.24952275,-0.17822295,-0.17553529,0.9682065,-0.5645766,-0.04637815,0.92554915,-1.3987767,-0.24164568,12.95952,0.33199337,0.26178056,-0.20826805,0.44347996,0.36752805,-0.20826805,0.56403387,0.47670087,-0.20826805,0.6915665,0.5846283,-0.20826805
0.36347792,0.28380322,-0.22440767,-0.80450875,0.5939208,-0.0048696473,-0.5770273,-0.78351545,-0.23052761,-0.14073062,-0.18265155,0.9730533,-0.6036892,-0.08266567,0.96843314,-1.788765,-0.19301502,13.552946,0.36347792,0.28380322,-0.22440767,0.47698316,0.39063337,-0.22440767,0.59907717,0.49991614,-0.22440767,0.72781146,0.6070718,-0.22440767
0.0015474734,0.001738208,-0.042551637,0.99993145,0.010294366,0.005577137,-0.01027375,0.99994034,-0.0037124823,-0.0056150225,0.0036549298,0.9999775,-0.02975943,-0.04070799,0.04358634,-0.21976759,-0.3347714,0.6144927,0.0015474734,0.001738208,-0.042551637,0.033569913,0.03375461,-0.042551637,0.09817405,0.09820946,-0.042551637,0.1847632,0.18391265,-0.042551637
0.0051415134,0.0054619364,-0.044102907,0.9994374,0.031258214,0.012164137,-0.031148683,0.99947345,-0.009092142,-0.012441936,0.00870813,0.9998847,-0.03207816,-0.04071727,0.09307557,-0.31387997,-0.40103117,1.2527959,0.0051415134,0.0054619364,-0.044102907,0.044831943,0.04513835,-0.044102907,0.11451006,0.11458694,-0.044102907,0.20462981,0.20354605,-0.044102907
0.010608522,0.010982241,-0.04647839,0.99783385,0.06279818,0.019598654,-0.06248582,0.997915,-0.016163222,-0.02057281,0.014903571,0.99967736,-0.035881963,-0.038679242,0.14252077,-0.40282616,-0.46546927,1.8878067,0.010608522,0.010982241,-0.04647839,0.057325974,0.05767096,-0.04647839,0.13170606,0.13171303,-0.04647839,0.22512582,0.22364262,-0.04647839
0.017826661,0.018115949,-0.049676895,0.99409676,0.1048775,0.027790844,-0.10419513,0.9942435,-0.024962783,-0.030248903,0.02191975,0.99930197,-0.040606376,-0.03482168,0.19189635,-0.4856149,-0.53467757,2.524869,0.017826661,0.018115949,-0.049676895,0.070999786,0.071235575,-0.049676895,0.14974536,0.14950116,-0.049676895,0.24625428,0.24413039,-0.049676895
0.02668469,0.026674861,-0.05369699,0.9868454,0.15743433,0.03674762,-0.15615074,0.9870937,-0.035534155,-0.041867644,0.029328551,0.99869245,-0.04626671,-0.029681914,0.24120802,-0.5595659,-0.6169974,3.1674259,0.02668469,0.026674861,-0.05369699,0.0858025,0.08570047,-0.05369699,0.1686085,0.16784562,-0.05369699,0.26801327,0.26491624,-0.05369699
